Ano,RA,Nome,Fase,Fase_Num,Fase_Ideal,Turma,Idade,Gênero,Ano ingresso,Instituicao_Ensino,Pedra_Atual,INDE,IAA,IEG,IPS,IPP,IDA,Matematica,Portugues,Ingles,IPV,IAN,Defasagem,Pendente_Inclusao
2022,RA-135,Aluno-135,4,4.0,Fase 5 (1º EM),F,15,Feminino,2019,Escola Pública,Ametista,7.692,8.3,7.8,5.6,,8.6,8.0,8.2,9.5,8.583,5.0,-1,False
2022,RA-136,Aluno-136,4,4.0,Fase 5 (1º EM),F,15,Masculino,2019,Escola Pública,Ágata,6.478,10.0,6.3,7.5,,4.6,5.3,5.7,2.8,6.667,5.0,-1,False
2022,RA-137,Aluno-137,4,4.0,Fase 7 (3º EM),F,17,Feminino,2016,Rede Decisão,Ametista,7.056,7.5,8.9,5.0,,7.3,6.0,7.3,8.5,7.792,2.5,-3,False
2022,RA-138,Aluno-138,4,4.0,Fase 5 (1º EM),F,15,Masculino,2016,Escola Pública,Ágata,6.738,9.6,8.0,5.6,,5.6,5.0,6.5,5.2,6.375,5.0,-1,False
2022,RA-139,Aluno-139,4,4.0,Fase 7 (3º EM),F,17,Masculino,2019,Escola Pública,Quartzo,3.738,7.1,3.5,5.0,,1.4,1.7,2.7,0.0,3.917,2.5,-3,False
2022,RA-140,Aluno-140,4,4.0,Fase 4 (9º ano),F,14,Feminino,2021,Escola Pública,Ametista,7.407,7.9,7.6,6.9,,5.7,5.0,6.5,5.6,7.667,10.0,0,False
2022,RA-141,Aluno-141,4,4.0,Fase 4 (9º ano),F,14,Masculino,2017,Escola Pública,Ametista,7.118,9.2,8.2,5.6,,5.7,5.8,6.2,5.0,5.917,10.0,0,False
2022,RA-142,Aluno-142,4,4.0,Fase 4 (9º ano),F,14,Feminino,2021,Escola Pública,Ametista,7.457,6.7,8.6,5.6,,6.3,6.0,6.8,6.0,7.583,10.0,0,False
2022,RA-143,Aluno-143,4,4.0,Fase 3 (7º e 8º ano),F,13,Masculino,2019,Rede Decisão,Topázio,8.638,8.3,9.9,5.6,,7.9,9.7,7.7,6.4,9.5,10.0,1,False
2022,RA-144,Aluno-144,4,4.0,Fase 4 (9º ano),F,14,Feminino,2017,Rede Decisão,Topázio,8.181,7.5,9.3,5.0,,7.9,7.5,7.2,9.0,8.292,10.0,0,False
2022,RA-145,Aluno-145,4,4.0,Fase 6 (2º EM),H,16,Masculino,2017,Escola Pública,Quartzo,5.846,0.0,6.3,8.1,,5.2,3.0,4.8,7.8,7.25,5.0,-2,False
2022,RA-146,Aluno-146,4,4.0,Fase 5 (1º EM),H,15,Feminino,2022,Escola Pública,Ametista,7.947,8.3,9.2,7.5,,7.9,6.3,7.3,10.0,8.208,5.0,-1,False
2022,RA-147,Aluno-147,4,4.0,Fase 4 (9º ano),H,14,Feminino,2022,Escola Pública,Ametista,7.541,8.3,7.7,7.5,,6.1,5.8,4.8,7.7,7.25,10.0,0,False
2022,RA-148,Aluno-148,4,4.0,Fase 4 (9º ano),H,14,Masculino,2022,Escola Pública,Ametista,7.894,9.2,7.9,10.0,,5.3,4.7,6.3,5.0,7.708,10.0,0,False
2022,RA-149,Aluno-149,4,4.0,Fase 5 (1º EM),H,15,Feminino,2022,Escola Pública,Ágata,6.323,9.2,6.5,7.5,,5.0,4.0,6.0,,6.125,5.0,-1,False
2022,RA-150,Aluno-150,4,4.0,Fase 6 (2º EM),H,16,Feminino,2020,Escola Pública,Ágata,6.962,9.6,6.3,6.9,,6.9,5.3,6.7,8.6,7.333,5.0,-2,False
2022,RA-151,Aluno-151,4,4.0,Fase 6 (2º EM),H,16,Feminino,2020,Escola Pública,Ametista,7.563,8.8,7.5,6.9,,8.3,7.3,8.0,9.5,7.958,5.0,-2,False
2022,RA-152,Aluno-152,4,4.0,Fase 6 (2º EM),L,16,Feminino,2022,Escola Pública,Ágata,6.712,8.3,7.0,7.5,,6.5,4.0,7.0,8.5,6.292,5.0,-2,False
2022,RA-153,Aluno-153,4,4.0,Fase 4 (9º ano),L,14,Feminino,2018,Rede Decisão,Ametista,7.535,7.9,8.2,5.0,,6.6,3.3,7.7,8.8,7.708,10.0,0,False
2022,RA-154,Aluno-154,4,4.0,Fase 5 (1º EM),L,15,Masculino,2017,Escola Pública,Ágata,6.073,8.3,6.1,6.3,,4.0,3.7,6.2,2.1,6.833,5.0,-1,False
2022,RA-155,Aluno-155,4,4.0,Fase 6 (2º EM),L,16,Masculino,2022,Escola Pública,Ametista,7.051,10.0,8.3,7.5,,5.2,4.3,6.8,4.3,6.833,5.0,-2,False
2022,RA-156,Aluno-156,4,4.0,Fase 5 (1º EM),L,15,Masculino,2018,Escola Pública,Ametista,7.357,10.0,8.3,9.4,,4.4,4.7,6.5,2.1,7.792,5.0,-1,False
2022,RA-157,Aluno-157,4,4.0,Fase 3 (7º e 8º ano),L,12,Feminino,2018,Rede Decisão,Topázio,8.317,7.5,10.0,6.3,,7.7,7.0,7.5,8.7,8.292,10.0,1,False
2022,RA-158,Aluno-158,4,4.0,Fase 7 (3º EM),L,17,Feminino,2017,Rede Decisão,Ametista,7.302,7.9,9.8,5.6,,6.6,5.0,6.7,8.1,8.125,2.5,-3,False
2022,RA-159,Aluno-159,4,4.0,Fase 5 (1º EM),L,15,Feminino,2021,Escola Pública,Ágata,6.49,8.3,8.1,5.6,,4.7,4.3,5.8,3.9,6.458,5.0,-1,False
2022,RA-160,Aluno-160,4,4.0,Fase 5 (1º EM),L,15,Feminino,2021,Escola Pública,Ágata,6.746,7.5,7.2,5.6,,5.3,2.7,6.0,7.1,8.25,5.0,-1,False
2022,RA-161,Aluno-161,4,4.0,Fase 2 (5º e 6º ano),L,11,Feminino,2018,Rede Decisão,Ametista,7.957,7.9,9.1,5.6,,6.9,5.3,6.8,8.5,8.083,10.0,2,False
2022,RA-162,Aluno-162,4,4.0,Fase 4 (9º ano),L,14,Feminino,2021,Escola Pública,Ametista,7.215,6.7,8.5,7.5,,5.5,4.7,5.5,6.4,6.542,10.0,0,False
2022,RA-163,Aluno-163,4,4.0,Fase 5 (1º EM),L,15,Feminino,2021,Escola Pública,Ágata,6.797,8.8,7.9,5.6,,6.7,6.5,6.3,7.4,6.5,5.0,-1,False
2022,RA-164,Aluno-164,4,4.0,Fase 6 (2º EM),L,16,Masculino,2018,Escola Pública,Ágata,6.776,8.3,7.3,5.6,,6.5,4.7,6.5,8.3,7.208,5.0,-2,False
2022,RA-165,Aluno-165,4,4.0,Fase 4 (9º ano),L,14,Feminino,2017,Rede Decisão,Topázio,8.063,7.1,9.8,5.6,,7.6,5.3,7.8,9.7,7.5,10.0,0,False
2022,RA-166,Aluno-166,4,4.0,Fase 4 (9º ano),L,14,Masculino,2020,Escola Pública,Topázio,8.253,9.2,9.0,6.3,,8.1,7.0,7.2,10.0,7.542,10.0,0,False
2022,RA-167,Aluno-167,4,4.0,Fase 6 (2º EM),P,16,Feminino,2018,Rede Decisão,Ametista,7.798,9.2,9.7,5.6,,7.9,9.3,8.0,6.3,7.833,5.0,-2,False
2022,RA-168,Aluno-168,4,4.0,Fase 5 (1º EM),P,15,Feminino,2018,Rede Decisão,Ágata,6.917,7.9,8.3,6.3,,5.9,4.7,8.2,5.0,7.083,5.0,-1,False
2022,RA-169,Aluno-169,4,4.0,Fase 5 (1º EM),P,15,Feminino,2018,Escola Pública,Quartzo,5.159,7.5,5.1,6.3,,3.2,1.3,4.5,3.8,4.792,5.0,-1,False
2022,RA-170,Aluno-170,4,4.0,Fase 4 (9º ano),P,14,Feminino,2018,Rede Decisão,Ágata,7.007,8.3,9.2,5.6,,4.9,3.7,6.7,4.3,5.792,10.0,0,False
2022,RA-171,Aluno-171,4,4.0,Fase 6 (2º EM),P,16,Masculino,2022,Escola Pública,Ágata,6.581,7.5,6.8,7.5,,5.5,3.0,8.0,,6.875,5.0,-2,False
2022,RA-172,Aluno-172,4,4.0,Fase 4 (9º ano),P,14,Feminino,2018,Rede Decisão,Topázio,8.673,9.2,8.9,9.4,,7.3,6.0,7.7,8.1,8.917,10.0,0,False
2022,RA-173,Aluno-173,4,4.0,Fase 7 (3º EM),P,17,Masculino,2019,Rede Decisão,Ametista,7.816,8.3,9.2,6.9,,7.9,9.0,7.5,7.1,9.25,2.5,-3,False
2022,RA-174,Aluno-174,4,4.0,Fase 5 (1º EM),P,15,Feminino,2019,Escola Pública,Ágata,6.075,7.9,6.2,7.5,,4.4,4.0,5.3,3.8,6.042,5.0,-1,False
2022,RA-175,Aluno-175,4,4.0,Fase 5 (1º EM),P,15,Feminino,2018,Rede Decisão,Ágata,6.75,8.3,9.2,5.6,,5.9,4.7,7.2,5.9,5.833,5.0,-1,False
2022,RA-176,Aluno-176,3,3.0,Fase 3 (7º e 8º ano),A,13,Feminino,2018,Rede Decisão,Topázio,8.427,9.6,9.1,5.6,,6.9,5.1,6.8,8.7,9.083,10.0,0,False
2022,RA-177,Aluno-177,3,3.0,Fase 3 (7º e 8º ano),A,13,Feminino,2022,Escola Pública,Ametista,7.424,7.9,8.8,4.4,,6.8,6.0,7.5,,6.958,10.0,0,False
2022,RA-178,Aluno-178,3,3.0,Fase 3 (7º e 8º ano),A,13,Feminino,2016,Rede Decisão,Ágata,7.025,0.0,8.8,4.4,,6.3,6.2,5.3,7.3,8.458,10.0,0,False
2022,RA-179,Aluno-179,3,3.0,Fase 3 (7º e 8º ano),A,12,Masculino,2022,Escola Pública,Ametista,7.993,7.5,9.2,7.5,,6.1,3.7,6.7,8.0,8.042,10.0,0,False
2022,RA-180,Aluno-180,3,3.0,Fase 3 (7º e 8º ano),A,12,Masculino,2018,Rede Decisão,Topázio,8.442,9.2,8.3,6.3,,8.1,7.7,8.3,8.3,8.625,10.0,0,False
2022,RA-181,Aluno-181,3,3.0,Fase 3 (7º e 8º ano),A,13,Feminino,2019,Rede Decisão,Topázio,8.623,9.2,9.5,8.8,,6.8,6.8,7.3,6.2,8.458,10.0,0,False
2022,RA-182,Aluno-182,3,3.0,Fase 6 (2º EM),A,16,Feminino,2021,Escola Pública,Ágata,6.328,7.5,8.0,7.5,,4.1,1.3,5.7,5.4,6.958,2.5,-3,False
2022,RA-183,Aluno-183,3,3.0,Fase 3 (7º e 8º ano),A,13,Feminino,2022,Escola Pública,Ametista,7.3,8.3,8.8,7.5,,3.8,0.0,7.5,,7.25,10.0,0,False
2022,RA-184,Aluno-184,3,3.0,Fase 6 (2º EM),A,16,Masculino,2019,Escola Pública,Ametista,7.28,8.8,7.7,7.5,,7.2,5.0,7.3,9.3,8.0,2.5,-3,False
2022,RA-185,Aluno-185,3,3.0,Fase 5 (1º EM),A,15,Masculino,2021,Escola Pública,Ágata,6.615,7.9,7.7,7.5,,4.5,3.3,5.7,4.5,6.875,5.0,-2,False
2022,RA-186,Aluno-186,3,3.0,Fase 3 (7º e 8º ano),A,13,Feminino,2019,Escola Pública,Ametista,7.832,8.3,8.5,7.5,,6.6,6.0,5.7,8.0,7.5,10.0,0,False
2022,RA-187,Aluno-187,3,3.0,Fase 3 (7º e 8º ano),A,12,Feminino,2019,Rede Decisão,Ametista,7.928,8.8,8.9,7.5,,5.8,5.3,7.2,4.8,7.917,10.0,0,False
2022,RA-188,Aluno-188,3,3.0,Fase 4 (9º ano),A,14,Masculino,2021,Escola Pública,Quartzo,5.307,0.0,6.1,7.5,,2.7,3.0,3.2,2.0,7.583,5.0,-1,False
2022,RA-189,Aluno-189,3,3.0,Fase 4 (9º ano),A,14,Masculino,2018,Rede Decisão,Ametista,7.629,10.0,9.7,5.0,,7.2,6.3,7.2,8.0,7.333,5.0,-1,False
2022,RA-190,Aluno-190,3,3.0,Fase 3 (7º e 8º ano),A,13,Feminino,2022,Escola Pública,Ametista,7.335,6.7,6.9,8.8,,6.3,5.0,7.5,,7.25,10.0,0,False
2022,RA-191,Aluno-191,3,3.0,Fase 3 (7º e 8º ano),A,13,Masculino,2019,Rede Decisão,Topázio,8.74,10.0,9.4,8.8,,7.2,8.0,7.2,6.3,8.5,10.0,0,False
2022,RA-192,Aluno-192,3,3.0,Fase 5 (1º EM),B,15,Masculino,2021,Escola Pública,Quartzo,4.932,8.8,3.6,7.5,,2.7,1.7,4.7,1.7,4.708,5.0,-2,False
2022,RA-193,Aluno-193,3,3.0,Fase 3 (7º e 8º ano),B,12,Masculino,2016,Rede Decisão,Topázio,8.155,9.2,8.9,5.6,,6.7,5.0,6.3,8.7,8.5,10.0,0,False
2022,RA-194,Aluno-194,3,3.0,Fase 4 (9º ano),B,14,Feminino,2022,Escola Pública,Quartzo,4.265,0.0,6.2,5.0,,3.2,3.7,5.8,0.0,3.75,5.0,-1,False
2022,RA-195,Aluno-195,3,3.0,Fase 3 (7º e 8º ano),B,13,Feminino,2017,Rede Decisão,Ametista,8.017,8.8,9.2,5.0,,6.3,6.8,6.3,5.8,8.25,10.0,0,False
2022,RA-196,Aluno-196,3,3.0,Fase 3 (7º e 8º ano),B,12,Masculino,2018,Rede Decisão,Topázio,8.124,9.2,9.1,7.5,,5.1,4.0,6.0,5.3,8.625,10.0,0,False
2022,RA-197,Aluno-197,3,3.0,Fase 3 (7º e 8º ano),B,13,Feminino,2021,Rede Decisão,Topázio,8.218,8.8,9.7,4.4,,7.3,6.0,7.5,8.3,8.292,10.0,0,False
2022,RA-198,Aluno-198,3,3.0,Fase 3 (7º e 8º ano),B,13,Masculino,2017,Escola Pública,Quartzo,5.554,0.0,6.2,5.0,,4.6,5.2,5.8,2.8,5.958,10.0,0,False
2022,RA-199,Aluno-199,3,3.0,Fase 3 (7º e 8º ano),B,13,Masculino,2022,Escola Pública,Ametista,7.564,8.3,7.1,7.5,,7.5,5.7,7.8,9.0,6.458,10.0,0,False
2022,RA-200,Aluno-200,3,3.0,Fase 5 (1º EM),B,15,Masculino,2018,Escola JP II,Quartzo,5.705,7.9,5.6,4.4,,5.5,4.7,5.0,6.8,4.917,5.0,-2,False
2022,RA-201,Aluno-201,3,3.0,Fase 5 (1º EM),B,15,Feminino,2021,Escola Pública,Ametista,7.078,7.9,7.3,7.5,,6.5,6.0,7.2,6.3,7.542,5.0,-2,False
2022,RA-202,Aluno-202,3,3.0,Fase 4 (9º ano),B,14,Feminino,2017,Escola Pública,Quartzo,5.201,0.0,5.2,4.4,,5.4,6.3,5.8,4.2,6.917,5.0,-1,False
2022,RA-203,Aluno-203,3,3.0,Fase 4 (9º ano),B,14,Feminino,2021,Escola Pública,Quartzo,5.669,8.8,4.3,7.5,,2.8,2.3,3.5,2.5,6.875,5.0,-1,False
2022,RA-204,Aluno-204,3,3.0,Fase 3 (7º e 8º ano),B,13,Feminino,2019,Escola Pública,Ágata,6.943,7.9,6.7,4.4,,7.4,5.3,8.5,8.5,5.708,10.0,0,False
2022,RA-205,Aluno-205,3,3.0,Fase 4 (9º ano),B,14,Masculino,2020,Escola Pública,Quartzo,5.372,9.6,3.8,7.5,,4.1,5.7,1.7,5.0,4.833,5.0,-1,False
2022,RA-206,Aluno-206,3,3.0,Fase 3 (7º e 8º ano),B,12,Feminino,2022,Escola Pública,Ametista,7.101,8.3,8.8,7.5,,5.0,4.0,6.0,,5.167,10.0,0,False
2022,RA-207,Aluno-207,3,3.0,Fase 6 (2º EM),C,16,Masculino,2021,Escola Pública,Quartzo,4.936,0.0,4.8,7.5,,5.8,5.3,4.0,8.0,5.708,2.5,-3,False
2022,RA-208,Aluno-208,3,3.0,Fase 4 (9º ano),C,14,Masculino,2018,Escola Pública,Ágata,6.667,7.5,7.1,7.5,,6.1,5.0,7.5,5.8,6.417,5.0,-1,False
2022,RA-209,Aluno-209,3,3.0,Fase 4 (9º ano),C,14,Masculino,2019,Escola Pública,Quartzo,4.499,0.0,4.8,5.6,,6.0,5.0,5.2,7.8,3.75,5.0,-1,False
2022,RA-210,Aluno-210,3,3.0,Fase 4 (9º ano),C,14,Masculino,2022,Escola Pública,Quartzo,4.44,0.0,5.1,7.5,,3.4,2.7,5.3,2.3,4.417,5.0,-1,False
2022,RA-211,Aluno-211,3,3.0,Fase 3 (7º e 8º ano),C,13,Masculino,2021,Escola Pública,Topázio,8.465,9.2,8.8,7.5,,7.6,6.7,7.5,8.5,8.458,10.0,0,False
2022,RA-212,Aluno-212,3,3.0,Fase 4 (9º ano),C,14,Masculino,2022,Escola Pública,Ametista,7.268,9.6,8.4,7.5,,6.2,4.8,5.8,7.8,6.958,5.0,-1,False
2022,RA-213,Aluno-213,3,3.0,Fase 3 (7º e 8º ano),C,13,Masculino,2022,Escola Pública,Ametista,7.209,9.6,8.7,7.5,,3.5,5.0,2.0,,6.833,10.0,0,False
2022,RA-214,Aluno-214,3,3.0,Fase 5 (1º EM),C,15,Masculino,2022,Escola Pública,Quartzo,4.87,0.0,6.1,7.5,,4.3,5.0,3.5,,5.125,5.0,-2,False
2022,RA-215,Aluno-215,3,3.0,Fase 3 (7º e 8º ano),D,13,Feminino,2021,Escola Pública,Ametista,7.172,6.7,5.8,7.5,,7.8,5.7,7.7,10.0,6.542,10.0,0,False
2022,RA-216,Aluno-216,3,3.0,Fase 3 (7º e 8º ano),D,13,Feminino,2018,Escola Pública,Ametista,7.502,7.9,8.5,7.5,,7.0,5.3,6.5,9.2,5.583,10.0,0,False
2022,RA-217,Aluno-217,3,3.0,Fase 5 (1º EM),D,15,Feminino,2021,Escola Pública,Ametista,7.397,7.9,8.5,7.5,,7.1,6.3,7.2,7.7,7.292,5.0,-2,False
2022,RA-218,Aluno-218,3,3.0,Fase 4 (9º ano),D,14,Feminino,2022,Escola Pública,Ágata,6.1,6.3,7.3,7.5,,4.0,5.0,7.0,0.0,6.125,5.0,-1,False
2022,RA-219,Aluno-219,3,3.0,Fase 6 (2º EM),D,16,Masculino,2019,Escola Pública,Quartzo,5.942,8.8,6.9,7.5,,3.5,4.0,4.8,1.7,6.375,2.5,-3,False
2022,RA-220,Aluno-220,3,3.0,Fase 3 (7º e 8º ano),D,13,Feminino,2022,Escola Pública,Ágata,7.028,0.0,8.1,7.5,,6.5,6.8,6.8,5.8,7.833,10.0,0,False
2022,RA-221,Aluno-221,3,3.0,Fase 4 (9º ano),D,14,Masculino,2022,Escola Pública,Ágata,6.892,9.6,8.5,7.5,,5.2,7.0,3.5,5.0,6.0,5.0,-1,False
2022,RA-222,Aluno-222,3,3.0,Fase 5 (1º EM),D,15,Feminino,2019,Escola Pública,Quartzo,5.604,7.1,4.6,7.5,,6.2,5.0,7.5,6.0,4.917,5.0,-2,False
2022,RA-223,Aluno-223,3,3.0,Fase 3 (7º e 8º ano),E,13,Feminino,2022,Escola Pública,Quartzo,4.966,0.0,4.6,7.5,,3.1,4.3,4.7,0.2,5.583,10.0,0,False
2022,RA-224,Aluno-224,3,3.0,Fase 3 (7º e 8º ano),E,13,Masculino,2021,Escola Pública,Quartzo,5.671,9.6,4.3,7.5,,2.6,5.0,2.7,0.0,4.875,10.0,0,False
2022,RA-225,Aluno-225,3,3.0,Fase 4 (9º ano),E,14,Masculino,2022,Escola Pública,Quartzo,5.918,8.3,5.3,7.5,,5.0,3.0,7.0,,5.708,5.0,-1,False
2022,RA-226,Aluno-226,3,3.0,Fase 4 (9º ano),E,14,Feminino,2022,Escola Pública,Ágata,6.549,7.5,6.1,7.5,,6.8,7.0,6.5,,6.208,5.0,-1,False
2022,RA-227,Aluno-227,3,3.0,Fase 3 (7º e 8º ano),E,12,Masculino,2022,Escola Pública,Ágata,6.471,9.2,6.4,7.5,,3.3,4.7,4.3,1.0,5.833,10.0,0,False
2022,RA-228,Aluno-228,3,3.0,Fase 5 (1º EM),E,15,Feminino,2017,Escola Pública,Ágata,6.196,7.5,6.7,7.5,,4.8,3.0,6.0,5.3,6.417,5.0,-2,False
2022,RA-229,Aluno-229,3,3.0,Fase 3 (7º e 8º ano),E,12,Masculino,2022,Escola Pública,Topázio,8.62,10.0,9.4,7.5,,6.9,7.0,6.7,7.2,8.5,10.0,0,False
2022,RA-230,Aluno-230,3,3.0,Fase 4 (9º ano),E,14,Masculino,2022,Escola Pública,Ágata,6.328,7.9,5.1,7.5,,5.7,3.7,4.3,9.0,6.75,5.0,-1,False
2022,RA-231,Aluno-231,3,3.0,Fase 4 (9º ano),E,14,Masculino,2022,Escola Pública,Ágata,6.116,8.8,7.4,7.5,,3.8,3.0,4.5,,5.333,5.0,-1,False
2022,RA-232,Aluno-232,3,3.0,Fase 3 (7º e 8º ano),E,12,Masculino,2022,Escola Pública,Quartzo,4.245,0.0,4.9,7.5,,0.0,0.0,0.0,,4.542,10.0,0,False
2022,RA-233,Aluno-233,3,3.0,Fase 4 (9º ano),E,14,Masculino,2022,Escola Pública,Ágata,6.051,7.9,7.4,7.5,,3.8,3.0,4.5,,5.5,5.0,-1,False
2022,RA-234,Aluno-234,3,3.0,Fase 3 (7º e 8º ano),E,13,Masculino,2022,Escola Pública,Ágata,6.719,10.0,7.6,5.6,,4.3,3.7,6.3,2.8,5.583,10.0,0,False
2022,RA-235,Aluno-235,3,3.0,Fase 4 (9º ano),E,14,Feminino,2022,Escola Pública,Ágata,6.79,8.3,7.3,7.5,,6.3,7.0,5.5,,6.417,5.0,-1,False
2022,RA-236,Aluno-236,3,3.0,Fase 3 (7º e 8º ano),F,12,Feminino,2022,Escola Pública,Ametista,7.11,9.6,7.5,7.5,,3.7,4.0,4.0,3.0,7.208,10.0,0,False
2022,RA-237,Aluno-237,3,3.0,Fase 4 (9º ano),F,14,Feminino,2022,Escola Pública,Topázio,8.084,10.0,9.0,7.5,,7.8,6.8,7.7,8.8,8.417,5.0,-1,False
2022,RA-238,Aluno-238,3,3.0,Fase 4 (9º ano),F,14,Feminino,2021,Escola Pública,Ágata,6.331,8.8,6.4,5.0,,5.1,4.3,6.5,4.5,7.208,5.0,-1,False
2022,RA-239,Aluno-239,3,3.0,Fase 5 (1º EM),F,15,Feminino,2021,Escola Pública,Quartzo,4.572,0.0,3.7,7.5,,3.7,2.0,4.7,4.5,5.958,5.0,-2,False
2022,RA-240,Aluno-240,3,3.0,Fase 3 (7º e 8º ano),F,13,Feminino,2017,Rede Decisão,Ágata,6.943,7.1,8.1,5.0,,4.7,6.3,5.0,2.8,7.042,10.0,0,False
2022,RA-241,Aluno-241,3,3.0,Fase 4 (9º ano),F,14,Masculino,2016,Rede Decisão,Topázio,8.468,10.0,10.0,7.5,,7.7,8.2,7.5,7.3,9.125,5.0,-1,False
2022,RA-242,Aluno-242,3,3.0,Fase 3 (7º e 8º ano),F,13,Masculino,2018,Rede Decisão,Topázio,8.673,9.6,9.7,5.6,,8.2,8.7,7.2,8.7,8.708,10.0,0,False
2022,RA-243,Aluno-243,3,3.0,Fase 5 (1º EM),F,15,Feminino,2022,Escola Pública,Ágata,6.982,7.1,8.7,5.0,,6.0,5.0,5.3,7.7,7.875,5.0,-2,False
2022,RA-244,Aluno-244,3,3.0,Fase 3 (7º e 8º ano),F,12,Feminino,2018,Rede Decisão,Topázio,8.51,7.5,9.4,6.3,,7.8,6.7,8.0,8.7,9.208,10.0,0,False
2022,RA-245,Aluno-245,3,3.0,Fase 4 (9º ano),F,14,Masculino,2016,Rede Decisão,Topázio,8.656,10.0,9.9,7.5,,8.4,8.3,8.2,8.8,9.25,5.0,-1,False
2022,RA-246,Aluno-246,3,3.0,Fase 3 (7º e 8º ano),F,13,Masculino,2022,Escola Pública,Topázio,8.639,8.3,9.4,7.5,,7.6,8.0,6.7,8.0,9.167,10.0,0,False
2022,RA-247,Aluno-247,3,3.0,Fase 3 (7º e 8º ano),F,13,Feminino,2021,Escola Pública,Ametista,7.72,8.3,8.2,7.5,,5.8,5.3,5.7,6.3,7.875,10.0,0,False
2022,RA-248,Aluno-248,3,3.0,Fase 3 (7º e 8º ano),F,13,Masculino,2022,Escola Pública,Ametista,7.429,9.2,7.6,7.5,,5.2,4.0,5.5,6.0,7.292,10.0,0,False
2022,RA-249,Aluno-249,3,3.0,Fase 4 (9º ano),G,14,Masculino,2017,Escola Pública,Quartzo,5.097,6.7,7.4,5.0,,2.9,2.3,4.2,2.2,4.292,5.0,-1,False
2022,RA-250,Aluno-250,3,3.0,Fase 3 (7º e 8º ano),G,12,Feminino,2022,Escola Pública,Ametista,7.958,8.3,8.6,7.5,,6.6,6.7,6.5,6.7,7.625,10.0,0,False
2022,RA-251,Aluno-251,3,3.0,Fase 5 (1º EM),G,15,Masculino,2018,Escola Pública,Ágata,7.022,10.0,8.1,5.6,,6.3,5.3,6.3,7.2,6.625,5.0,-2,False
2022,RA-252,Aluno-252,3,3.0,Fase 4 (9º ano),G,14,Masculino,2018,Escola Pública,Quartzo,4.277,9.2,2.8,7.5,,0.9,1.3,1.2,0.2,3.875,5.0,-1,False
2022,RA-253,Aluno-253,3,3.0,Fase 5 (1º EM),G,15,Masculino,2019,Escola Pública,Quartzo,4.312,9.2,3.6,5.0,,1.8,1.0,3.7,0.7,3.75,5.0,-2,False
2022,RA-254,Aluno-254,3,3.0,Fase 4 (9º ano),G,14,Masculino,2019,Escola Pública,Ágata,6.715,10.0,7.4,5.6,,5.3,5.0,6.8,4.0,6.917,5.0,-1,False
2022,RA-255,Aluno-255,3,3.0,Fase 4 (9º ano),G,14,Masculino,2019,Escola Pública,Quartzo,4.563,7.5,3.8,5.0,,1.3,1.0,2.3,0.5,5.542,5.0,-1,False
2022,RA-256,Aluno-256,3,3.0,Fase 3 (7º e 8º ano),G,12,Feminino,2019,Escola Pública,Ametista,7.192,8.8,8.5,5.0,,5.2,5.3,6.7,3.5,6.708,10.0,0,False
2022,RA-257,Aluno-257,3,3.0,Fase 4 (9º ano),G,14,Feminino,2018,Escola Pública,Quartzo,5.149,0.0,6.4,5.6,,3.6,4.0,5.2,1.5,6.708,5.0,-1,False
2022,RA-258,Aluno-258,3,3.0,Fase 3 (7º e 8º ano),G,12,Feminino,2018,Escola Pública,Ágata,6.926,10.0,7.3,5.6,,4.8,2.7,6.2,5.5,6.125,10.0,0,False
2022,RA-259,Aluno-259,3,3.0,Fase 6 (2º EM),G,16,Masculino,2017,Escola Pública,Quartzo,4.182,8.8,2.9,7.5,,0.9,0.0,2.7,0.2,4.625,2.5,-3,False
2022,RA-260,Aluno-260,3,3.0,Fase 3 (7º e 8º ano),G,13,Feminino,2019,Escola Pública,Ametista,7.44,10.0,8.2,7.5,,5.0,5.7,5.2,4.2,6.458,10.0,0,False
2022,RA-261,Aluno-261,3,3.0,Fase 4 (9º ano),G,14,Feminino,2019,Escola Pública,Ágata,6.763,8.8,7.2,5.6,,5.8,6.2,5.8,5.5,7.042,5.0,-1,False
2022,RA-262,Aluno-262,3,3.0,Fase 5 (1º EM),G,15,Masculino,2021,Escola Pública,Quartzo,4.786,0.0,5.8,5.6,,3.4,1.3,5.5,3.5,5.625,5.0,-2,False
2022,RA-263,Aluno-263,3,3.0,Fase 5 (1º EM),G,15,Feminino,2019,Escola Pública,Quartzo,5.319,5.8,5.6,7.5,,3.7,3.0,2.8,5.4,4.417,5.0,-2,False
2022,RA-264,Aluno-264,3,3.0,Fase 5 (1º EM),I,15,Feminino,2022,Escola Pública,Ametista,7.087,10.0,9.2,5.6,,5.8,6.0,5.5,,6.625,5.0,-2,False
2022,RA-265,Aluno-265,3,3.0,Fase 3 (7º e 8º ano),I,13,Masculino,2019,Escola Pública,Ametista,7.926,8.3,7.7,7.5,,6.9,5.3,7.0,8.5,7.917,10.0,0,False
2022,RA-266,Aluno-266,3,3.0,Fase 6 (2º EM),I,16,Feminino,2019,Escola Pública,Quartzo,5.987,7.5,5.8,5.6,,6.0,5.0,6.7,6.3,6.583,2.5,-3,False
2022,RA-267,Aluno-267,3,3.0,Fase 5 (1º EM),I,15,Feminino,2016,Escola Pública,Ágata,6.012,10.0,7.4,5.0,,3.3,2.3,4.8,2.7,6.292,5.0,-2,False
